Date;Bitfinex;Cex.io;Poloniex
11/4/2017 10:49:06 PM;0.039975;0.04013665;0.040009
11/4/2017 10:49:16 PM;0.04;0.04013665;0.040009
11/4/2017 10:49:28 PM;0.040042;0.04013665;0.040009
11/4/2017 10:49:38 PM;0.040042;0.04013665;0.04000902
11/4/2017 10:49:46 PM;0.040047;0.04013665;0.039976
11/4/2017 10:49:56 PM;0.04004;0.04013665;0.039991
11/4/2017 10:50:06 PM;0.040021;0.04013665;0.039991
11/4/2017 10:50:16 PM;0.040002;0.04013665;0.039971
11/4/2017 10:50:26 PM;0.040002;0.04013665;0.03996598
11/4/2017 10:50:36 PM;0.040004;0.04013665;0.03996598
11/4/2017 10:50:46 PM;0.040004;0.04013665;0.03996598
11/4/2017 10:50:56 PM;0.040027;0.04013665;0.03996598
11/4/2017 10:51:06 PM;0.039993;0.04013665;0.03996598
11/4/2017 10:51:16 PM;0.040012;0.04013665;0.03999533
11/4/2017 10:51:26 PM;0.040012;0.04013665;0.03997501
11/4/2017 10:51:36 PM;0.040095;0.04013665;0.04
11/4/2017 10:51:46 PM;0.040095;0.04013665;0.03999534
11/4/2017 10:51:57 PM;0.040052;0.04013665;0.03999534
11/4/2017 10:52:07 PM;0.040052;0.04013665;0.0399993
11/4/2017 10:52:16 PM;0.040049;0.04013665;0.03999533
11/4/2017 10:52:26 PM;0.040051;0.04013665;0.03999533
11/4/2017 10:52:36 PM;0.040046;0.04013665;0.04
11/4/2017 10:52:46 PM;0.040046;0.04013665;0.04
11/4/2017 10:52:56 PM;0.040049;0.04013665;0.03999533
11/4/2017 10:53:07 PM;0.040051;0.04013665;0.04
11/4/2017 10:53:16 PM;0.040015;0.04013665;0.03999533
11/4/2017 10:53:26 PM;0.040015;0.04013665;0.03984572
11/4/2017 10:53:36 PM;0.040038;0.04013665;0.03984572
11/4/2017 10:53:53 PM;0.040027;0.04013665;0.03998882
11/4/2017 10:53:56 PM;0.040031;0.04013665;0.03998882
11/4/2017 10:54:06 PM;0.040031;0.04027996;0.03998882
11/4/2017 10:54:16 PM;0.040033;0.04027996;0.03998497
11/4/2017 10:54:26 PM;0.040033;0.04027996;0.03999097
11/4/2017 10:54:36 PM;0.040033;0.04027996;0.03999497
11/4/2017 10:54:46 PM;0.040091;0.04027996;0.03999497
11/4/2017 10:55:01 PM;0.040032;0.04027996;0.03985479
11/4/2017 10:55:06 PM;0.040032;0.04027996;0.03985479
11/4/2017 10:55:16 PM;0.040032;0.04027996;0.03985479
11/4/2017 10:55:26 PM;0.040018;0.04027996;0.0399487
11/4/2017 10:55:36 PM;0.040018;0.04027996;0.03999997
11/4/2017 10:55:46 PM;0.040018;0.04027996;0.03999997
11/4/2017 10:55:56 PM;0.040023;0.04027996;0.03999497
11/4/2017 10:56:06 PM;0.040023;0.04027996;0.03999497
11/4/2017 10:56:16 PM;0.040022;0.04027996;0.03999497
11/4/2017 10:56:26 PM;0.040022;0.04027996;0.03999497
11/4/2017 10:56:36 PM;0.04002;0.04027996;0.03999497
11/4/2017 10:56:46 PM;0.040052;0.04027996;0.03999497
11/4/2017 10:56:56 PM;0.040025;0.04027996;0.04
11/4/2017 10:57:06 PM;0.040022;0.04027996;0.04
11/4/2017 10:57:16 PM;0.040022;0.04027996;0.03999497
11/4/2017 10:57:26 PM;0.040033;0.04027996;0.03999497
11/4/2017 10:57:36 PM;0.040015;0.04027996;0.03999497
11/4/2017 10:57:46 PM;0.040016;0.0400021;0.03999
11/4/2017 10:57:57 PM;0.040006;0.0400021;0.03999
11/4/2017 10:58:06 PM;0.040006;0.0400021;0.03999
11/4/2017 10:58:16 PM;0.04001;0.0400021;0.03999
11/4/2017 10:58:26 PM;0.040007;0.0400021;0.03999
11/4/2017 10:58:36 PM;0.040005;0.0400021;0.039993
11/4/2017 10:58:46 PM;0.040005;0.04000209;0.039993
11/4/2017 10:58:56 PM;0.040005;0.04000209;0.039993
11/4/2017 10:59:06 PM;0.040005;0.04000209;0.039993
11/4/2017 10:59:16 PM;0.040005;0.04000209;0.03985587
11/4/2017 10:59:26 PM;0.040006;0.04000209;0.03985587
11/4/2017 10:59:37 PM;0.040005;0.04000209;0.03985683
11/4/2017 10:59:47 PM;0.040005;0.04000209;0.03985847
11/4/2017 10:59:56 PM;0.040032;0.04000209;0.03999
11/4/2017 11:00:06 PM;0.040025;0.04000209;0.03999
11/4/2017 11:00:16 PM;0.040025;0.04000209;0.04
11/4/2017 11:00:26 PM;0.040038;0.04000209;0.03999501
11/4/2017 11:00:36 PM;0.040051;0.04000209;0.03999501
11/4/2017 11:00:46 PM;0.040051;0.04000209;0.03999501
11/4/2017 11:00:56 PM;0.040051;0.04000209;0.03999304
11/4/2017 11:01:06 PM;0.040047;0.04000209;0.039995
11/4/2017 11:01:16 PM;0.040035;0.04000209;0.03999
11/4/2017 11:01:26 PM;0.040035;0.04000209;0.039964
11/4/2017 11:01:36 PM;0.040022;0.04000209;0.03996401
11/4/2017 11:01:46 PM;0.040038;0.04000209;0.039975
11/4/2017 11:01:56 PM;0.04001;0.04000209;0.039975
11/4/2017 11:02:06 PM;0.040015;0.04;0.03997501
11/4/2017 11:02:16 PM;0.040015;0.04;0.039995
11/4/2017 11:02:26 PM;0.040017;0.04000001;0.039995
11/4/2017 11:02:36 PM;0.040021;0.04000001;0.03999
11/4/2017 11:02:46 PM;0.040017;0.04000001;0.03998503
11/4/2017 11:02:56 PM;0.040017;0.04000001;0.03998503
11/4/2017 11:03:06 PM;0.040012;0.04000001;0.03998001
11/4/2017 11:03:17 PM;0.040012;0.04000001;0.03998001
11/4/2017 11:03:26 PM;0.040012;0.04000001;0.03998503
11/4/2017 11:03:36 PM;0.040029;0.04000001;0.03999533
11/4/2017 11:03:46 PM;0.040046;0.04000001;0.03993103
11/4/2017 11:03:56 PM;0.040047;0.04000001;0.039936
11/4/2017 11:04:07 PM;0.040047;0.04000001;0.039936
11/4/2017 11:04:17 PM;0.040154;0.04000001;0.03999533
11/4/2017 11:04:26 PM;0.040056;0.04000001;0.039956
11/4/2017 11:04:36 PM;0.04011;0.04000001;0.04001501
11/4/2017 11:04:46 PM;0.040087;0.04000001;0.04003
11/4/2017 11:04:56 PM;0.040087;0.04000001;0.03999533
11/4/2017 11:05:09 PM;0.040087;0.04000001;0.039878
11/4/2017 11:05:17 PM;0.040086;0.04000001;0.039878
11/4/2017 11:05:26 PM;0.040094;0.04000001;0.04008
11/4/2017 11:05:36 PM;0.040102;0.04000001;0.04010998
11/4/2017 11:05:46 PM;0.040116;0.04000001;0.04003907
11/4/2017 11:05:56 PM;0.040117;0.04000001;0.040105
11/4/2017 11:06:06 PM;0.040122;0.04000167;0.040105
11/4/2017 11:06:17 PM;0.040117;0.04000167;0.04009
11/4/2017 11:06:27 PM;0.040117;0.04000167;0.04009
